1.9094,2.5551
1.7519,2.1746
2.3982,2.4142
3.2024,3.5382
2.2944,1.7990
1.3006,1.3732
3.9078,2.3255
1.2003,1.4785
1.9200,2.5294
3.5203,2.4415
2.4424,2.2917
2.1149,1.9102
2.0982,1.9966
3.0483,2.1400
1.8687,1.4546
3.4635,2.6329
1.6851,3.0281
2.6376,2.8497
1.3662,1.0217
1.3337,1.0067
5.0664,3.9965
4.0135,3.3391
2.4525,3.1295
0.8148,1.1118
3.0998,1.9548
2.5936,2.1750
2.4041,2.3039
1.2252,1.7629
3.2417,1.9134
0.5111,0.8205
2.9020,2.2153
4.3262,3.0158
2.4388,2.5695
1.1581,1.5424
0.8019,1.5267
1.9829,2.0762
2.3179,1.9636
2.5747,1.7139
1.8844,1.4088
1.0423,1.3445
1.8300,2.1698
1.5766,0.9337
2.0523,2.4966
3.9582,3.2750
4.9447,3.0640
2.3240,1.2959
3.5159,2.0449
-0.0213,0.9838
1.3667,1.5358
2.7871,1.5702
2.5217,1.8799
0.7117,1.9034
0.0433,1.3851
2.9704,1.9364
0.9971,1.6419
4.0501,3.3083
1.0060,1.4887
2.4035,1.7908
3.5629,3.2788
2.4244,2.1076
-0.2395,1.1413
1.5217,1.8144
-0.2149,1.7052
0.7505,1.6274
4.4945,3.4277
2.1357,2.1240
1.4772,0.2577
2.6252,2.4848
2.8790,1.7265
0.8917,1.5422
3.0989,2.7674
1.0095,1.4621
1.0185,1.5058
2.7352,1.7849
2.0600,2.1361
0.9711,1.3771
1.6649,1.3041
2.9671,2.4693
3.0865,3.0293
1.3799,1.8099
1.1399,2.6051
3.0569,1.4064
1.7713,1.8482
2.8421,1.9392
2.4883,2.3630
2.0659,3.3188
3.3340,2.3065
4.6996,3.6076
4.5487,3.1046
2.4907,1.8905
-0.3163,1.2642
0.6089,0.7713
0.5301,1.4612
0.8409,1.9146
3.1892,2.4236
1.5552,0.3450
0.0540,1.2317
2.0057,2.1204
3.3185,2.5337
0.3848,1.8084
-1.2301,0.1972
2.9080,2.2223
3.2433,2.6374
5.5497,3.7764
4.7440,3.2831
6.5618,3.8594
8.3493,3.9921
7.0885,5.3599
4.5830,4.2935
8.0893,3.6067
6.7475,4.4511
5.1402,4.3218
5.2237,4.8261
6.4951,3.6065
8.2379,4.3989
5.9318,3.3720
4.5239,4.2923
8.6251,5.7502
8.5849,5.4212
4.5152,3.3823
7.6806,4.3548
6.3593,4.0375
6.2707,4.0467
6.0461,3.2078
5.9108,4.9812
6.5721,3.9563
5.3468,1.9882
4.7415,3.0146
5.7794,3.9665
4.9369,3.3466
6.4886,5.0903
8.8295,5.2738
7.8065,4.2924
3.5997,2.9010
6.2113,2.8961
6.8250,4.4996
5.4205,4.1567
5.8580,4.2911
5.9132,2.7310
5.7637,4.4111
5.3837,3.4808
7.2454,3.8027
5.8740,4.7058
8.5051,4.6719
7.1704,5.0491
6.7822,4.0319
6.1488,4.3658
7.2317,2.5002
5.2389,3.9562
6.5341,3.5089
5.4835,4.0250
6.6177,4.1294
7.1599,4.3965
7.7546,5.0621
7.0728,4.6379
7.8332,4.4197
6.5475,3.1271
5.9567,3.7258
8.4147,4.1991
5.0507,4.1794
6.0570,4.2976
5.6492,4.0654
4.8347,2.4677
5.2844,3.4244
6.3444,3.9501
6.7562,3.5123
5.3626,4.8397
6.0676,4.0292
6.8534,4.3011
5.5336,3.5433
6.4433,4.4686
7.0376,4.6319
4.6766,4.3251
5.7666,4.8157
5.0087,2.8886
7.5365,4.4792
4.7844,3.4100
6.3323,5.1917
6.2359,2.5446
5.4898,4.1225
5.6171,4.1319
6.4101,3.2961
6.6808,3.6673
7.4340,3.7893
5.4330,3.8133
6.6996,3.8749
5.7584,4.6181
8.3088,5.2817
7.1253,3.2339
8.5610,4.5268
5.6386,4.1033
6.8717,5.0721
4.1949,3.4624
6.4281,4.9467
4.8775,4.0834
7.4955,2.7600
3.8646,1.9658
5.4479,5.3550
5.3664,4.3561
8.2456,3.8047
6.3661,4.8965
6.6137,3.7390
5.4923,4.5014
8.0350,4.0923
6.6720,5.0354
5.1856,5.0710
4.8860,3.4803
4.4303,3.4432
6.6753,4.7580
6.9075,4.2089
4.4333,3.2342
7.0790,4.1683
4.9130,3.1443
6.5914,3.9202
5.8758,3.6855
8.1423,4.3575
6.8077,5.1958
4.8789,3.8956
6.8098,3.8121
6.8714,3.6808
3.5670,1.4066
5.6448,2.9780
6.3720,3.5013
7.6969,3.9890
3.9290,2.9882
6.7792,4.7207
5.8077,4.3985
8.1114,5.1445
5.4888,2.6550
5.0387,4.7124
5.8125,4.4688
5.3728,3.2449
6.3439,3.0995
6.4747,4.3901
5.1269,3.6277
5.4124,2.9967
6.1171,4.0651
3.8359,2.8922
6.5930,4.2784
7.0538,4.5989
6.8854,3.1898
6.1496,3.8531
7.9740,4.8340
4.0840,3.4972
5.6016,2.9205
5.3911,3.8286
5.2601,3.9546
7.6407,4.7029
6.9212,4.3766
6.7480,5.2157
7.2545,3.9543
6.1797,3.3558
6.7166,3.7610
4.1117,3.6874
6.1667,3.8112
4.7706,3.7249
5.4094,3.7194
8.0523,4.8384
6.4772,4.6463
4.9512,3.0905
5.0046,4.7239
6.3803,5.3003
7.0165,4.4681
6.0105,4.0124
7.1521,4.1156
6.7189,4.5400
5.0480,5.0728
4.4836,2.9818
5.3613,4.3860
5.9807,3.9446
5.7214,4.4591
7.0985,4.2702
5.3581,3.9236
5.8052,3.6646
4.3007,4.6781
5.5610,3.6746
5.2286,3.2939
6.8907,4.4187
9.3851,4.7316
6.7554,3.4264
7.3473,4.3063
8.0714,4.6495
6.6354,4.3001
4.5730,3.4805
5.9499,4.0446
5.9815,3.3081
6.0605,4.2345
7.4272,5.2177
4.8612,3.0683
6.5088,3.6361
5.4267,3.0311
6.4814,3.6368
6.3873,2.9660
4.6507,2.7504
5.9813,3.8488
7.1356,3.9088
5.0086,3.2050
5.8752,3.4055
6.6579,4.6106
4.9283,3.4048
7.2055,5.8804
7.4122,3.5924
2.9903,2.3879
7.9234,4.3970
5.5118,3.9105
6.5657,5.4776
6.9214,3.6138
4.5160,4.2328
7.3304,3.6502
5.2762,2.3010
7.2289,5.1979
6.1323,3.8815
5.6152,3.7259
7.2382,5.4095
4.3600,3.4077
5.3612,5.2887
6.3963,4.0020
5.1953,4.6310
4.1549,3.0044
5.9747,3.0621
6.5840,3.6951
6.7869,5.4812
7.0828,4.1248
5.2370,4.5329
4.7336,5.2914
6.0249,4.1850
5.3109,4.6581
5.4209,3.6639
7.0749,4.6431
4.4224,3.0214
5.3043,3.8557
5.1658,3.0873
3.5061,2.0292
6.2039,4.7216
5.4368,4.3073
6.6135,4.2229
5.5932,4.8740
4.9731,4.0784
6.5467,4.8950
5.3824,4.6590
3.6618,2.7524
6.7031,3.7321
6.2676,3.8623
5.6051,3.7269
6.1675,4.7905
7.0163,4.7438
6.3057,4.6232
4.4148,3.0902
5.4265,3.8648
6.8983,4.5620
5.5502,4.0773
6.2143,4.1588
7.4655,4.4119
